bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
305.25,2008,80.0904541,23086.39394,-17.77539073,16.44155138,243.1706062
305.5,2008,77.685997,23331.07692,-17.72692283,16.38029993,242.5212309
297.5,2009,-41.73799895,18910.07692,-13.86841534,15.43909238,207.5121155
298.25,2009,-40.0874996,18564.66667,-13.89803328,15.51631117,205.0589439
298.5,2009,-38.9354992,18483.9,-13.85594992,15.61289256,205.1636249
299.25,2009,-14.35243942,15841,-14.16998537,15.64907806,200.2742436
299.5,2009,11.64572982,13654.86486,-14.53318652,15.61131351,191.1968363
300.25,2009,7.24900985,13896.5,-14.55805268,15.54388167,185.6965248
300.5,2009,7.57150505,14116.725,-14.56247755,15.4192576,181.2037495
301.25,2009,11.8715,14279.25,-14.54468497,15.31707757,175.7070747
301.5,2009,-1.902267859,14321.70732,-14.36860003,15.36068291,166.4314136
302.25,2009,8.292698559,14414.35897,-14.29830502,15.45318458,150.2098968
302.5,2009,1.391394874,14778.51282,-14.42156396,15.409041,147.2781016
303.25,2009,-0.380892463,15170.56098,-14.81848766,15.30126582,147.6337325
303.5,2009,-7.395677561,15310.04878,-14.98747312,15.22110972,153.0345128
304.25,2009,-15.74718098,15274.85,-15.05144746,15.16388748,155.7077999
304.5,2009,-106.1352726,15174.5,-15.06174743,15.10817748,155.8533497
305.25,2009,-90.5870018,18168.825,-14.99483748,15.08532497,157.1387245
293.25,2010,33.4099998,15867.5,-15.15232491,16.10342479,408.7527504
293.5,2010,41.41249845,15997.26923,-15.22794614,15.99914606,403.6929216
294.25,2010,45.63305431,16119.78378,-15.25028379,15.97163778,396.9352417
294.5,2010,47.53543588,16141.28205,-15.2366078,15.9391513,391.6202541
295.25,2010,61.28265863,16458.63415,-15.31944154,15.90811957,381.8209757
295.5,2010,63.9619999,16606.325,-15.40298004,15.91575248,375.9797523
296.25,2010,65.83449935,16334.92857,-15.41836673,15.93200484,376.0863604
296.5,2010,65.08000185,15984.2381,-15.34593576,15.9422453,368.9913134
297.25,2010,61.40400125,15601.18421,-15.26044475,15.92841317,348.6304249
297.5,2010,57.8150005,15293.95238,-15.22969998,15.91660951,350.8859086
298.25,2010,53.7380009,15165.65,-15.21654995,15.92625758,361.1256516
298.5,2010,52.68260898,15250.70732,-15.21179998,15.96143422,387.3276337
299.25,2010,33.1894989,15264.35,-15.20821002,15.96540768,415.4055725
299.5,2010,12.66902589,15246.30769,-15.20733589,15.94536933,430.4188686
300.25,2010,11.47609533,15277.85714,-15.18269762,15.9141358,425.7636392
300.5,2010,9.331789938,15430.82051,-15.12096922,15.89746417,417.5586626
301.25,2010,9.912677744,15232.56098,-15.00234141,15.89075128,408.3442658
301.5,2010,9.498413222,14710.73171,-14.9320244,15.93420741,408.8475104
302.25,2010,-1.359986,14265.75,-14.85073756,15.93989006,413.897525
302.5,2010,-2.09753495,13710.97368,-14.8676501,15.916879,417.1660791
303.25,2010,21.31629815,16412.84615,-15.40427953,15.67461026,391.9210776
303.5,2010,44.76652415,20061.2381,-15.7017166,15.4336619,357.0309993
304.25,2010,74.67900085,23630.42857,-15.10843088,15.51761666,302.2459027
304.5,2010,105.6615029,27688.85,-14.83778998,15.56326993,250.5108498
305.25,2010,97.28733269,28604.86667,-14.80847996,15.44340655,249.3189331
293.5,2011,14.0869999,27614.125,-11.74768121,18.14961255,285.8825636
294.25,2011,14.3575001,26632.25,-11.85239438,18.08958621,276.5016403
294.5,2011,9.599135176,25577.24324,-11.97067834,17.93848667,277.1516489
295.25,2011,2.5870044,24928.8,-11.94485749,17.91964025,271.1858009
295.5,2011,-0.437073756,23934.14634,-11.95827564,17.94493424,250.8064155
296.25,2011,-2.846760429,22980.5,-11.93143334,17.9580881,231.4155709
296.5,2011,-3.9988646,22218.275,-11.86974998,17.96011505,218.2225243
297.25,2011,-0.801873744,21198.20513,-11.84646916,17.93511806,204.524256
297.5,2011,3.655851331,20018.46154,-11.88149733,17.84750009,192.0863331
298.25,2011,10.46001581,19402.17949,-12.01290759,17.75859999,192.484463
298.5,2011,13.14750005,18980.47619,-12.122119,17.72793097,199.5216199
299.25,2011,10.1804403,18569.60976,-12.14248043,17.7398903,197.5929264
299.5,2011,6.78851485,18092.95,-12.11136241,17.78603263,192.1957237
300.25,2011,2.858847561,17348.85366,-11.95222431,17.85869272,187.0393647
300.5,2011,5.116727315,16873,-11.90931218,17.85516581,186.3995599
301.25,2011,13.16050005,17656.34211,-12.02822103,17.94795774,220.0168943
301.5,2011,15.71752423,18287.14286,-12.19882379,17.95856171,248.6185466
302.25,2011,15.35105129,18200.58974,-12.2371051,17.94906386,255.4667163
302.5,2011,39.8499999,19529.4,-12.24827504,17.80293245,260.9331989
303.25,2011,39.40402295,20795.19512,-11.87162195,17.6039512,255.5839029
303.5,2011,41.26165723,25971.78049,-11.03359364,17.4951779,258.9985612
304.25,2011,33.5699892,29032.175,-10.52959828,17.40694747,258.9881001
304.5,2011,3.6080301,29602.2381,-10.57378382,17.21939996,253.826477
293.5,2012,-25.6116001,12315.45,-13.77589994,15.35905006,302.4456009
294.25,2012,-24.75631402,12869.34286,-13.88605428,15.22971435,302.6054007
294.5,2012,-14.67800045,13524.55263,-14.02476055,15.09595003,303.0334754
295.25,2012,-10.815579,13960.63158,-14.07957635,15.02306846,307.6351607
295.5,2012,-12.3905001,13964.85,-14.08384746,14.97055252,316.6536774
296.25,2012,-16.96749975,13315.6,-14.09365745,14.85127004,337.1392754
