bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
198.5,1996,-55.5174999,4646.5,-0.99824925,16.85922528,254.8169976
199.25,1996,-59.70919952,4620,-1.075398,16.80284004,251.8723999
199.5,1996,-62.58314401,4609.571429,-1.097044286,16.75894327,248.6108551
200.25,1996,-58.69071467,4602.285714,-1.115187143,16.74548611,247.273856
200.5,1996,-53.36300126,4597.2,-1.19713004,16.75303992,242.5687988
201.25,1996,-51.59533437,4581.5,-1.206275033,16.74408338,240.1598307
201.5,1996,-38.954143,4455.428571,-1.168857143,16.91650037,241.4071437
202.25,1996,-36.41550065,4406.5,-1.391165,16.9644499,238.0605011
202.5,1996,-37.18179856,4359.6,-1.438864,16.9445801,231.8048004
203.25,1996,-44.34800036,4315.8,-1.455264,16.9254803,226.3522003
203.5,1996,-48.17499925,4277,-1.457165,16.8965502,219.8984986
204.25,1996,-48.0240002,4232.5,-1.4088325,16.8972502,215.3342476
204.5,1996,-48.17980042,4206.8,-1.336666,16.90853998,209.8849976
205.25,1996,-51.76500012,4260,-1.232134,16.94742014,204.1018005
205.5,1996,-56.71500015,4356,-1.394113333,16.8846671,204.3113352
206.25,1996,-60.74466707,4531.666667,-1.529835,16.81396708,205.3725001
206.5,1996,-61.5074997,4608,-1.614835,16.77245045,205.4505005
207.25,1996,-60.20119936,4722.4,-1.477734,16.78666038,205.573999
207.5,1996,-36.07433317,3645.833333,-0.982833333,16.91610017,250.9118322
